ID,Date,Element,Data_Value
USC00205563,9/11/2005,TMAX,289
USC00205563,9/11/2005,TMIN,156
USC00207312,10/18/2005,TMIN,28
USC00208202,6/22/2014,TMAX,261
USC00208202,6/22/2014,TMIN,150
USC00207312,8/19/2008,TMAX,317
USC00207312,8/19/2008,TMIN,161
USC00200228,11/25/2013,TMIN,-111
USC00200032,3/25/2010,TMIN,-22
USC00200220,11/21/2009,TMAX,94
USC00200032,4/21/2007,TMAX,239
USC00200220,11/21/2009,TMIN,44
USC00205822,4/27/2005,TMIN,50
USC00207308,10/15/2006,TMAX,122
USC00200032,2/1/2006,TMAX,94
USC00207308,10/15/2006,TMIN,-61
USC00205050,5/8/2014,TMAX,200
USC00200228,4/12/2006,TMAX,239
USC00200230,11/9/2007,TMAX,83
USC00205822,4/27/2005,TMAX,100
USC00200228,8/12/2011,TMIN,117
USC00200032,4/21/2007,TMIN,17
USC00207320,8/30/2010,TMIN,189
USC00200032,2/18/2009,TMIN,-6
USC00208080,11/28/2011,TMIN,11
USC00208080,11/28/2011,TMAX,128
USC00205451,9/23/2005,TMIN,144
USC00207312,3/17/2011,TMIN,11
USC00207312,10/18/2005,TMAX,211
USC00201502,4/17/2009,TMIN,0
USC00208080,12/9/2005,TMAX,-22
USC00205451,9/23/2005,TMAX,311
USC00207308,1/12/2009,TMIN,-167
USC00207308,1/12/2009,TMAX,-44
USC00200032,2/18/2009,TMAX,33
USC00200228,3/25/2014,TMIN,-106
USC00207320,5/23/2006,TMIN,33
USC00207320,5/23/2006,TMAX,167
USC00207320,8/30/2010,TMAX,339
USC00200228,11/25/2013,TMAX,-33
USC00200220,9/4/2011,TMIN,183
USC00200228,8/12/2011,TMAX,267
USC00205563,4/24/2007,TMIN,100
USC00202308,4/12/2006,TMIN,28
USC00200228,9/2/2006,TMIN,133
USC00201502,3/12/2006,TMAX,189
USC00208202,6/11/2007,TMAX,256
USC00200228,9/2/2006,TMAX,211
USC00208972,7/24/2012,TMIN,217
USC00208972,7/24/2012,TMAX,350
USC00202308,4/12/2006,TMAX,244
USW00014853,1/4/2008,TMIN,-93
USC00201250,5/8/2014,TMIN,100
USW00014853,1/4/2008,TMAX,-21
USC00202308,8/12/2011,TMAX,267
USC00202308,8/12/2011,TMIN,133
USC00200842,3/16/2008,TMIN,-22
USC00205822,12/27/2010,TMAX,-17
USC00205563,11/12/2012,TMAX,200
USC00201250,5/8/2014,TMAX,300
USC00200842,3/16/2008,TMAX,61
USC00208972,5/9/2015,TMIN,128
USC00201250,8/9/2010,TMAX,283
USC00205822,9/29/2008,TMIN,100
USC00201250,3/10/2015,TMIN,-6
USC00205822,9/29/2008,TMAX,244
USC00207320,7/25/2012,TMIN,122
USC00207320,7/25/2012,TMAX,333
USC00207308,9/30/2006,TMAX,167
USC00207308,9/30/2006,TMIN,11
USC00208972,5/9/2015,TMAX,294
USC00201250,3/10/2015,TMAX,94
USC00200220,6/23/2011,TMAX,283
USC00200228,7/2/2008,TMIN,106
USC00200228,7/2/2008,TMAX,272
USC00205822,7/25/2012,TMIN,139
USC00201502,3/12/2006,TMIN,56
USC00205822,7/25/2012,TMAX,344
USC00201250,8/9/2010,TMIN,211
USC00200220,6/23/2011,TMIN,178
USC00203712,7/24/2012,TMIN,222
USC00205451,11/9/2007,TMAX,72
USC00200228,3/17/2011,TMAX,139
USC00201502,12/27/2012,TMAX,-11
USC00201502,9/29/2006,TMIN,56
USC00208080,11/6/2015,TMAX,233
USC00201502,9/29/2006,TMAX,150
USC00205822,5/10/2015,TMIN,144
USW00094889,4/21/2014,TMAX,261
USC00208080,7/3/2008,TMAX,228
USC00201502,12/27/2012,TMIN,-50
USC00208080,7/3/2008,TMIN,94
USC00205451,9/7/2011,TMAX,189
USC00205451,9/7/2011,TMIN,117
USC00200842,4/24/2007,TMIN,61
USC00207308,12/27/2008,TMIN,-39
USC00205563,11/4/2015,TMAX,211
USC00205563,11/4/2015,TMIN,50
USC00205563,4/24/2007,TMAX,261
USC00200842,4/24/2007,TMAX,256
USC00205451,11/9/2007,TMIN,-6
USC00205822,5/10/2015,TMAX,294
USC00202308,11/25/2013,TMIN,-100
USC00200228,3/17/2011,TMIN,28
USC00208080,5/16/2013,TMAX,294
USW00094889,4/21/2014,TMIN,17
USC00202308,7/2/2008,TMIN,128
USC00208202,3/1/2008,TMAX,22
USC00202308,7/2/2008,TMAX,278
USC00202308,9/2/2006,TMIN,156
USC00207308,1/17/2015,TMAX,-11
USC00202308,9/2/2006,TMAX,228
USC00207312,11/14/2015,TMIN,-11
USC00208080,5/16/2013,TMIN,100
USC00202308,11/25/2013,TMAX,-33
USC00207308,12/27/2008,TMAX,94
USC00208080,11/6/2015,TMIN,83
USC00205822,12/27/2010,TMIN,-56
USC00205563,11/12/2012,TMIN,78
USC00207312,11/14/2015,TMAX,61
USC00208202,12/24/2010,TMAX,0
USC00207312,12/21/2005,TMAX,-28
USC00200032,2/5/2014,TMIN,-144
USC00205822,3/22/2014,TMAX,56
USC00205563,6/23/2015,TMAX,289
USC00205451,12/3/2011,TMAX,33
USW00004848,11/25/2008,TMAX,28
USC00205563,6/23/2015,TMIN,167
USW00004848,11/25/2008,TMIN,0
USW00014833,10/4/2014,TMIN,44
USW00014833,10/4/2014,TMAX,94
USC00205451,12/3/2011,TMIN,-22
USC00207312,11/25/2013,TMAX,-28
USW00004848,3/28/2010,TMAX,94
USC00207312,11/25/2013,TMIN,-128
USC00203712,11/21/2009,TMAX,78
USC00203712,11/21/2009,TMIN,61
USC00207308,1/16/2014,TMIN,-94
USC00201502,11/28/2011,TMAX,122
USC00205822,9/12/2013,TMAX,328
USW00004848,12/30/2012,TMIN,-88
USC00200230,3/12/2006,TMIN,89
USC00205822,3/22/2014,TMIN,-28
USC00205050,3/16/2008,TMAX,33
USC00207312,5/15/2013,TMAX,261
USC00205822,9/12/2013,TMIN,211
USC00208202,5/24/2006,TMAX,222
USC00205451,12/27/2012,TMIN,-39
USC00205451,12/27/2012,TMAX,-11
USC00207308,1/16/2014,TMAX,-22
USC00201502,4/17/2009,TMAX,183
USC00201502,11/28/2011,TMIN,6
USC00200230,9/29/2006,TMIN,28
USC00205822,12/31/2005,TMAX,11
USC00205822,12/31/2005,TMIN,-11
USC00205050,3/16/2008,TMIN,-56
USW00004848,12/30/2012,TMAX,-16
USC00200230,9/29/2006,TMAX,161
USC00208202,5/24/2006,TMIN,56
USW00004848,1/17/2015,TMIN,-99
USW00004848,1/17/2015,TMAX,61
USC00205563,3/21/2006,TMAX,78
USC00208202,12/27/2012,TMIN,-44
USC00208202,12/27/2012,TMAX,-17
USC00202308,7/8/2006,TMIN,139
USC00208080,5/29/2009,TMIN,61
USC00208972,2/23/2015,TMIN,-244
USC00208080,5/29/2009,TMAX,256
USW00094889,10/1/2015,TMAX,161
USC00205451,5/24/2006,TMAX,222
USC00205451,10/8/2009,TMIN,39
USC00200230,12/3/2011,TMIN,-22
USW00014833,11/24/2013,TMIN,-110
USW00014833,11/24/2013,TMAX,-38
USW00014853,1/17/2009,TMIN,-266
USC00208080,12/4/2005,TMAX,22
USC00208080,12/4/2005,TMIN,-61
USW00014833,7/2/2008,TMIN,172
USC00200230,12/3/2011,TMAX,56
USC00208202,12/3/2011,TMIN,-28
USW00094889,4/21/2007,TMAX,228
USW00094889,4/21/2007,TMIN,6
USW00094889,3/25/2010,TMIN,-21
USW00094889,3/25/2010,TMAX,83
USC00205050,4/7/2013,TMIN,6
USC00205050,4/7/2013,TMAX,150
USC00200230,3/12/2006,TMAX,194
USW00004848,3/28/2010,TMIN,33
USC00205451,10/8/2009,TMAX,156
USC00202308,7/8/2006,TMAX,272
USC00200230,11/28/2011,TMIN,0
USC00208972,2/23/2015,TMAX,-33
USC00200230,12/10/2008,TMAX,28
USW00014853,2/5/2014,TMIN,-132
USW00094889,10/1/2015,TMIN,78
USC00200230,12/10/2008,TMIN,-61
USC00201250,4/7/2013,TMIN,44
USC00201250,4/7/2013,TMAX,150
USC00200230,11/28/2011,TMAX,44
USC00208202,12/3/2011,TMAX,44
USC00201502,9/7/2011,TMIN,106
USC00208080,9/15/2005,TMAX,233
USC00208080,11/12/2012,TMAX,206
USC00207320,12/27/2010,TMAX,-11
USW00014853,10/7/2009,TMIN,50
USC00207308,8/27/2005,TMIN,161
USW00014853,10/7/2009,TMAX,156
USC00208080,4/24/2007,TMAX,211
USC00208080,6/21/2009,TMAX,289
USC00208202,10/8/2009,TMIN,11
USC00205050,9/10/2014,TMIN,133
USC00208080,6/21/2009,TMIN,156
USC00205050,9/10/2014,TMAX,256
USC00207308,8/27/2005,TMAX,311
USC00205822,5/23/2006,TMAX,172
USC00208080,4/24/2007,TMIN,44
USC00208202,11/19/2009,TMIN,61
USC00200032,2/1/2009,TMIN,-33
USC00200032,2/1/2009,TMAX,44
USC00208202,11/19/2009,TMAX,106
USC00208202,10/8/2009,TMAX,144
USW00014833,2/11/2014,TMAX,-77
USC00200032,2/1/2006,TMIN,-22
USC00200230,11/9/2007,TMIN,22
USC00203712,7/24/2012,TMAX,344
USC00200228,4/12/2006,TMIN,6
USC00205050,5/8/2014,TMIN,67
USC00205822,5/23/2006,TMIN,28
USC00200230,9/7/2011,TMAX,172
USC00205451,6/16/2006,TMIN,122
USC00200220,2/19/2011,TMIN,-39
USC00200032,9/20/2010,TMIN,133
USC00200220,2/19/2011,TMAX,111
USW00004848,11/1/2014,TMAX,61
USC00200032,9/20/2010,TMAX,194
USW00014833,2/11/2014,TMIN,-193
USC00200230,9/7/2011,TMIN,111
USW00004848,11/1/2014,TMIN,-10
USC00207312,12/21/2005,TMIN,-111
USC00200032,2/5/2014,TMAX,-33
USC00207320,12/27/2010,TMIN,-83
USC00201250,9/10/2014,TMIN,167
USC00200032,7/29/2012,TMAX,289
USC00200032,7/29/2012,TMIN,122
USC00208080,11/12/2012,TMIN,72
USC00200228,5/22/2005,TMIN,72
USC00202308,3/25/2005,TMAX,83
USC00208080,9/15/2005,TMIN,117
USC00202308,3/25/2005,TMIN,-6
USC00200842,11/28/2011,TMAX,122
USC00205451,6/16/2006,TMAX,283
USC00200220,7/24/2012,TMAX,350
USW00014853,10/2/2015,TMAX,172
USW00014853,10/2/2015,TMIN,89
USC00205050,11/30/2006,TMIN,0
USC00201502,9/7/2011,TMAX,194
USC00200842,3/21/2006,TMAX,33
USC00200842,3/21/2006,TMIN,-61
USC00200220,7/24/2012,TMIN,228
USC00205050,11/7/2007,TMIN,-11
USC00200842,11/28/2011,TMIN,6
USC00202308,4/19/2005,TMIN,94
USW00004848,5/24/2010,TMIN,161
USW00004848,5/24/2010,TMAX,289
USC00201250,9/10/2014,TMAX,239
USC00201502,11/9/2007,TMAX,67
USC00205563,11/28/2011,TMIN,11
USC00207312,8/12/2011,TMAX,267
USC00201502,11/9/2007,TMIN,0
USC00202308,4/19/2005,TMAX,244
USC00207312,8/12/2011,TMIN,111
USW00014833,11/11/2012,TMIN,122
USC00208972,9/28/2008,TMAX,206
USW00014833,11/11/2012,TMAX,200
USC00205563,11/28/2011,TMAX,128
USC00200220,10/18/2012,TMAX,239
USC00205050,11/7/2007,TMAX,39
USC00200228,5/22/2005,TMAX,244
USC00208972,9/28/2008,TMIN,94
USC00200842,6/21/2009,TMIN,172
USC00200842,6/21/2009,TMAX,283
USC00207312,12/30/2012,TMIN,-106
USC00200032,7/10/2015,TMIN,133
USC00200032,7/10/2015,TMAX,256
USC00205822,9/11/2014,TMIN,128
USC00205822,9/11/2014,TMAX,239
USC00207312,6/19/2015,TMIN,150
USC00207312,6/19/2015,TMAX,278
USW00094889,4/13/2015,TMAX,206
USW00094889,4/13/2015,TMIN,22
USC00202308,7/25/2012,TMIN,139
USC00202308,7/25/2012,TMAX,322
USC00208080,12/27/2012,TMIN,-39
USC00208080,12/27/2012,TMAX,-6
USC00207312,11/11/2012,TMIN,50
USC00208972,11/7/2007,TMIN,0
USC00205563,5/16/2013,TMAX,294
USC00207312,3/28/2010,TMIN,-28
USC00208080,7/10/2009,TMIN,117
USC00200228,7/25/2012,TMAX,311
USW00004848,10/15/2006,TMIN,-10
USC00208972,6/23/2011,TMIN,172
USC00208972,6/23/2011,TMAX,278
USC00205822,11/8/2007,TMAX,50
USW00014853,9/17/2015,TMAX,317
USW00004848,6/16/2005,TMIN,122
USW00004848,6/16/2005,TMAX,217
USC00200032,12/3/2006,TMAX,-11
USC00205563,5/16/2013,TMIN,94
USC00205563,7/29/2012,TMAX,283
USW00014833,8/12/2011,TMIN,122
USC00205822,9/5/2011,TMAX,256
USC00205563,7/29/2012,TMIN,144
USC00200228,7/25/2012,TMIN,111
USC00207312,3/28/2010,TMAX,100
USW00004848,10/15/2006,TMAX,128
USC00208080,7/10/2009,TMAX,294
USC00200032,12/3/2006,TMIN,-72
USC00208972,11/7/2007,TMAX,50
USC00201502,11/19/2009,TMIN,72
USC00207312,11/11/2012,TMAX,178
USC00201250,6/23/2011,TMAX,222
USC00208972,9/4/2011,TMAX,333
USW00014853,2/1/2006,TMAX,100
USC00201502,12/24/2010,TMIN,-44
USW00004848,7/24/2007,TMAX,261
USC00205050,11/13/2005,TMIN,-11
USC00205451,6/11/2007,TMIN,128
USC00207308,6/25/2005,TMIN,161
USC00201502,4/2/2006,TMAX,111
USC00205050,11/13/2005,TMAX,178
USC00201502,4/2/2006,TMIN,56
USC00205451,6/11/2007,TMAX,261
USC00201502,12/24/2010,TMAX,0
USC00202308,9/24/2009,TMIN,178
USC00200032,9/3/2006,TMAX,233
USC00202308,9/24/2009,TMAX,261
USC00207320,9/29/2008,TMAX,256
USW00014833,12/30/2012,TMIN,-89
USW00014853,2/1/2006,TMIN,-32
USC00205451,8/30/2009,TMAX,222
USW00004848,7/24/2007,TMIN,178
USC00200220,9/21/2010,TMAX,200
USC00207308,5/24/2010,TMIN,139
USC00200228,1/30/2008,TMAX,100
USC00207308,5/24/2010,TMAX,294
USC00207320,9/29/2008,TMIN,133
USC00208972,9/4/2011,TMIN,194
USC00201250,6/23/2011,TMIN,172
USC00207308,6/25/2005,TMAX,344
USC00200220,9/21/2010,TMIN,128
USC00201502,11/19/2009,TMAX,133
USC00207312,2/19/2009,TMAX,39
USC00207312,2/19/2009,TMIN,-94
USC00205050,6/23/2011,TMIN,183
USC00205050,6/23/2011,TMAX,283
USC00205451,8/30/2009,TMIN,111
USC00200228,1/30/2008,TMIN,-139
USW00014853,9/17/2015,TMIN,128
USW00014833,8/12/2011,TMAX,256
USW00014833,12/30/2012,TMAX,-22
USC00201250,5/9/2015,TMAX,278
USC00201250,5/9/2015,TMIN,133
USW00014833,6/17/2015,TMAX,222
USW00014833,6/17/2015,TMIN,156
USW00094889,3/16/2009,TMIN,-27
USC00205822,1/4/2005,TMAX,33
USW00014853,12/30/2012,TMAX,-5
USC00205451,4/24/2007,TMIN,56
USC00205822,1/4/2005,TMIN,11
USW00014853,12/30/2012,TMIN,-82
USW00094889,2/15/2015,TMAX,-149
USC00203712,12/26/2010,TMAX,-28
USW00014833,8/28/2005,TMAX,294
USC00201502,10/14/2015,TMAX,133
USC00201502,10/14/2015,TMIN,83
USW00014833,8/28/2005,TMIN,128
USW00094889,3/16/2009,TMAX,156
USC00200228,12/3/2011,TMAX,33
USC00202308,12/3/2011,TMIN,-11
USC00202308,12/3/2011,TMAX,44
USC00207312,11/1/2014,TMIN,-11
USC00200842,12/24/2010,TMIN,-39
USW00014833,7/8/2006,TMAX,267
USW00014833,7/8/2006,TMIN,122
USC00202308,4/21/2008,TMAX,189
USC00202308,4/21/2008,TMIN,67
USC00200842,12/24/2010,TMAX,-6
USC00205451,4/24/2007,TMAX,278
USC00200228,4/19/2005,TMIN,72
USC00207312,10/7/2009,TMAX,156
USC00200228,4/19/2005,TMAX,261
USC00208202,9/29/2013,TMAX,267
USC00207320,6/24/2011,TMAX,244
USC00202308,6/7/2014,TMIN,111
USC00202308,1/30/2008,TMAX,111
USC00202308,1/30/2008,TMIN,-144
USC00207320,6/24/2011,TMIN,161
USC00200032,9/3/2006,TMIN,117
USC00200228,12/3/2011,TMIN,-33
USC00205050,5/9/2015,TMIN,122
USC00205822,6/24/2011,TMAX,239
USC00207308,4/9/2013,TMIN,44
USC00207320,9/5/2011,TMAX,289
USC00208972,5/2/2013,TMIN,100
USC00205451,5/10/2010,TMAX,128
USC00200032,11/28/2011,TMAX,39
USC00200842,7/29/2012,TMAX,278
USC00205822,6/24/2011,TMIN,172
USC00200842,7/29/2012,TMIN,139
USC00208080,9/12/2013,TMIN,189
USC00205822,11/8/2007,TMIN,6
USC00205822,9/5/2011,TMIN,133
USC00207312,12/3/2011,TMAX,44
USC00207312,12/3/2011,TMIN,-56
USC00200228,11/14/2015,TMAX,61
USC00200228,11/14/2015,TMIN,-6
USC00208080,9/12/2013,TMAX,339
USC00205050,5/9/2015,TMAX,300
USC00200032,11/28/2011,TMIN,6
USC00208080,6/26/2011,TMIN,117
USW00094889,2/15/2015,TMIN,-260
USC00200032,11/3/2008,TMIN,67
USC00200032,11/3/2008,TMAX,217
USC00203712,12/26/2010,TMIN,-56
USC00208080,6/26/2011,TMAX,278
USC00200228,4/21/2008,TMAX,217
USC00208202,10/16/2012,TMIN,6
USW00014833,3/17/2011,TMIN,56
USC00200228,4/21/2008,TMIN,50
USC00207320,9/5/2011,TMIN,122
USC00207312,7/25/2012,TMIN,100
USC00207312,7/25/2012,TMAX,322
USC00208202,10/16/2012,TMAX,100
USC00205451,5/10/2010,TMIN,6
USW00014833,3/17/2011,TMAX,217
USC00207308,4/9/2013,TMAX,206
USC00208972,5/2/2013,TMAX,261
USW00014853,5/23/2006,TMIN,17
USC00203712,2/19/2011,TMIN,-44
USC00200228,10/7/2009,TMIN,33
USC00200228,12/30/2012,TMIN,-61
USW00014833,1/4/2008,TMAX,-11
USC00205451,12/24/2010,TMIN,-33
USC00207312,9/2/2006,TMIN,133
USC00207312,9/2/2006,TMAX,217
USC00208972,12/26/2010,TMAX,-22
USC00205451,12/24/2010,TMAX,0
USC00208202,9/7/2011,TMAX,211
USC00208972,12/26/2010,TMIN,-56
USC00207320,12/1/2006,TMAX,172
USC00208202,12/4/2005,TMIN,-72
USC00208202,9/7/2011,TMIN,106
USC00207312,7/2/2008,TMIN,122
USC00202308,10/4/2014,TMIN,50
USC00202308,10/4/2014,TMAX,211
USC00207312,7/2/2008,TMAX,272
USC00207320,12/1/2006,TMIN,-11
USC00208202,11/9/2007,TMAX,72
USW00014833,2/5/2014,TMAX,-43
USC00205050,5/24/2010,TMAX,289
USC00205822,5/4/2014,TMIN,89
USC00203712,6/23/2011,TMAX,283
USC00202308,5/22/2005,TMAX,256
USW00014853,7/25/2012,TMIN,106
USW00014853,7/25/2012,TMAX,344
USW00004848,12/3/2011,TMAX,94
USC00201250,5/24/2010,TMAX,272
USC00205050,5/24/2010,TMIN,150
USC00205050,2/18/2005,TMAX,-44
USC00201250,5/24/2010,TMIN,144
USC00205822,8/30/2010,TMAX,328
USC00205822,8/30/2010,TMIN,167
USW00014833,1/4/2008,TMIN,-94
USC00202308,5/22/2005,TMIN,67
USC00200228,12/30/2012,TMAX,-11
USW00014833,2/5/2014,TMIN,-149
USW00004848,12/3/2011,TMIN,-27
USC00201502,4/24/2007,TMIN,78
USC00202308,11/11/2012,TMIN,111
USC00203712,9/21/2010,TMAX,217
USC00208972,4/7/2013,TMIN,6
USC00208972,4/7/2013,TMAX,133
USW00014833,6/19/2010,TMAX,278
USW00014833,6/19/2010,TMIN,178
USC00205822,12/1/2006,TMIN,11
USC00205050,8/9/2010,TMAX,272
USC00207308,12/3/2011,TMAX,39
USC00200032,3/24/2005,TMAX,94
USC00200228,8/19/2008,TMAX,317
USC00200228,8/19/2008,TMIN,167
USC00202308,3/17/2011,TMIN,28
USC00207308,12/3/2011,TMIN,-28
USC00208202,12/24/2010,TMIN,-39
USC00207312,12/30/2012,TMAX,-11
USC00205050,3/10/2015,TMAX,100
USC00205822,12/1/2006,TMAX,128
USC00205050,3/10/2015,TMIN,-61
USC00205563,3/16/2008,TMIN,-6
USC00208202,6/11/2007,TMIN,122
USC00200220,2/7/2011,TMIN,-39
USC00202308,11/11/2012,TMAX,189
USC00208202,12/4/2005,TMAX,-33
USC00200842,11/12/2012,TMAX,194
USC00205563,3/16/2008,TMAX,56
USC00205563,8/2/2014,TMIN,144
USC00203712,9/21/2010,TMIN,139
USC00202308,3/17/2011,TMAX,139
USC00200032,3/24/2005,TMIN,-11
USC00208202,3/24/2008,TMIN,-72
USC00205563,8/2/2014,TMAX,283
USC00208202,3/24/2008,TMAX,61
USC00208202,11/9/2007,TMIN,-6
USC00200842,11/12/2012,TMIN,106
USC00203712,9/4/2011,TMIN,189
USC00203712,9/4/2011,TMAX,333
USC00200220,2/7/2011,TMAX,-6
USC00205050,8/9/2010,TMIN,194
USC00205451,5/24/2006,TMIN,56
USC00201502,4/24/2007,TMAX,189
USC00202308,12/30/2012,TMAX,-17
USC00200032,9/21/2013,TMIN,122
USC00205563,12/27/2012,TMAX,-11
USC00205050,2/18/2005,TMIN,-117
USC00205822,5/3/2013,TMAX,239
USC00203712,6/29/2005,TMAX,311
USC00200230,12/24/2010,TMIN,-44
USC00201250,12/26/2010,TMAX,-22
USC00205451,3/24/2008,TMAX,39
USC00200230,12/24/2010,TMAX,-11
USC00203712,6/29/2005,TMIN,183
USC00200842,12/27/2012,TMIN,-44
USC00200842,12/27/2012,TMAX,-17
USC00203712,2/19/2011,TMAX,89
USC00205822,5/3/2013,TMIN,111
USC00200230,11/19/2009,TMIN,72
USC00205050,9/4/2011,TMIN,194
USC00201250,12/26/2010,TMIN,-61
USC00207312,4/21/2008,TMAX,200
USC00208202,8/30/2009,TMAX,222
USC00205563,12/27/2012,TMIN,-39
USC00200228,10/7/2009,TMAX,150
USC00200228,10/4/2014,TMIN,56
USW00014853,5/23/2006,TMAX,211
USC00200032,9/21/2013,TMAX,194
USC00200228,4/27/2014,TMAX,139
USC00200228,10/4/2014,TMAX,194
USC00208202,5/10/2010,TMIN,6
USC00207308,5/2/2013,TMAX,278
USW00014853,6/19/2010,TMAX,294
USC00205451,3/24/2008,TMIN,-94
USC00208202,5/10/2010,TMAX,144
USW00094889,11/28/2011,TMIN,11
USW00094889,11/28/2011,TMAX,50
USC00200228,4/27/2014,TMIN,-6
USC00208202,8/30/2009,TMIN,111
USC00207308,5/2/2013,TMIN,94
USW00014853,6/19/2010,TMIN,183
USC00202308,12/30/2012,TMIN,-78
USC00205050,9/4/2011,TMAX,350
USC00207312,4/21/2008,TMIN,56
USC00205563,6/29/2005,TMAX,328
USC00200228,11/11/2012,TMIN,83
USC00205563,7/3/2008,TMIN,183
USW00014833,7/25/2012,TMIN,139
USW00014833,7/25/2012,TMAX,322
USC00202308,8/19/2008,TMAX,311
USC00200228,11/11/2012,TMAX,178
USC00205563,7/3/2008,TMAX,294
USC00202308,8/19/2008,TMIN,167
USC00205822,3/26/2009,TMIN,39
USC00208080,4/4/2005,TMIN,-6
USC00208080,4/4/2005,TMAX,194
USC00200842,6/29/2005,TMAX,306
USC00203712,6/23/2011,TMIN,178
USC00205050,12/26/2010,TMAX,-33
USC00205050,12/26/2010,TMIN,-100
USC00200842,6/29/2005,TMIN,200
USC00202308,10/7/2009,TMIN,56
USC00205822,5/4/2014,TMAX,167
USC00205563,6/29/2005,TMIN,206
USC00208972,9/10/2014,TMIN,139
USC00200230,11/19/2009,TMAX,100
USC00200230,4/24/2007,TMAX,222
USC00208972,9/10/2014,TMAX,256
USC00202308,10/7/2009,TMAX,150
USC00205451,3/1/2008,TMIN,-67
USC00200230,4/24/2007,TMIN,56
USC00203712,9/21/2007,TMAX,289
USC00200842,7/3/2008,TMAX,283
USC00200842,7/3/2008,TMIN,150
USC00201250,9/4/2011,TMIN,150
USC00201250,9/4/2011,TMAX,233
USC00205822,3/26/2009,TMAX,117
USC00203712,9/21/2007,TMIN,122
USC00205822,4/8/2013,TMIN,44
USC00205822,4/8/2013,TMAX,161
USC00205451,3/1/2008,TMAX,22
USC00201502,12/20/2015,TMAX,-11
USW00014833,7/2/2008,TMAX,278
USC00202308,6/19/2010,TMAX,322
USC00207320,2/8/2011,TMAX,17
USC00207308,11/28/2011,TMAX,133
USC00200842,1/21/2006,TMAX,117
USC00207320,2/8/2011,TMIN,-144
USC00201502,4/21/2007,TMIN,44
USW00004848,3/17/2011,TMAX,211
USC00205563,9/15/2005,TMIN,133
USW00004848,3/17/2011,TMIN,39
USC00201502,4/21/2007,TMAX,233
USC00205450,12/9/2005,TMIN,-56
USC00201502,10/8/2009,TMAX,139
USC00205451,6/22/2014,TMAX,261
USC00205563,9/15/2005,TMAX,233
USC00207320,9/2/2006,TMIN,139
USC00207320,9/2/2006,TMAX,217
USC00200842,1/21/2006,TMIN,0
USC00207308,11/28/2011,TMIN,6
USC00200230,1/17/2014,TMAX,-6
USW00094889,9/26/2014,TMIN,44
USC00205563,6/19/2014,TMAX,261
USC00207312,3/25/2005,TMIN,6
USC00205822,1/4/2008,TMAX,-50
USC00200228,12/27/2010,TMAX,-22
USC00208202,9/24/2013,TMAX,178
USC00207320,7/2/2008,TMIN,144
USC00208202,9/24/2013,TMIN,50
USC00208972,11/5/2013,TMIN,11
USC00200842,4/4/2005,TMAX,144
USW00014853,11/22/2009,TMAX,106
USC00200220,4/7/2013,TMIN,-6
USC00200220,4/7/2013,TMAX,144
USW00014853,11/22/2009,TMIN,-5
USC00205563,6/19/2014,TMIN,189
USC00200228,12/27/2010,TMIN,-72
USW00094889,9/26/2014,TMAX,250
USC00207320,7/2/2008,TMAX,278
USC00208972,11/10/2012,TMIN,6
USC00200230,1/17/2014,TMIN,-50
USC00208972,11/10/2012,TMAX,117
USW00094889,3/24/2005,TMAX,83
USC00201502,6/5/2014,TMAX,178
USC00208202,5/24/2005,TMAX,206
USC00207312,5/22/2005,TMIN,89
USW00004848,10/16/2012,TMIN,61
USC00200032,9/4/2011,TMIN,156
USW00014853,6/30/2013,TMAX,289
USW00094889,3/24/2005,TMIN,-11
USC00201502,3/25/2010,TMIN,39
USW00094889,7/24/2012,TMIN,161
USW00094889,7/24/2012,TMAX,311
USW00014853,6/30/2013,TMIN,167
USC00201502,6/5/2014,TMIN,89
USW00004848,10/16/2012,TMAX,161
USC00200032,9/4/2011,TMAX,239
USC00200230,4/17/2009,TMIN,17
USC00201502,3/25/2010,TMAX,144
USC00205822,6/13/2007,TMIN,139
USC00207312,5/22/2005,TMAX,250
USW00094889,8/10/2014,TMIN,150
USC00208972,11/5/2013,TMAX,83
USC00207308,8/30/2009,TMIN,89
USC00207308,8/30/2009,TMAX,228
USC00200032,4/24/2007,TMAX,211
USW00094889,12/29/2008,TMIN,-66
USC00200032,4/24/2007,TMIN,39
USC00200220,7/29/2012,TMAX,278
USC00200230,4/21/2007,TMAX,233
USW00094889,12/29/2008,TMAX,83
USC00207320,6/13/2007,TMAX,300
USC00207320,6/13/2007,TMIN,144
USC00200228,10/18/2005,TMIN,0
USC00201502,10/8/2009,TMIN,11
USC00200230,4/21/2007,TMIN,61
USC00200228,10/18/2005,TMAX,167
USW00094889,8/10/2014,TMAX,300
USC00200220,7/29/2012,TMIN,122
USC00207308,6/19/2015,TMIN,156
USC00205822,1/4/2008,TMIN,-144
USC00207312,3/25/2005,TMAX,94
USC00205563,10/31/2015,TMAX,111
USC00208202,10/25/2005,TMIN,39
USC00200842,3/25/2010,TMIN,-11
USC00208202,10/25/2005,TMAX,100
USC00200842,3/25/2010,TMAX,144
USW00094889,7/10/2015,TMIN,100
USC00205563,10/31/2015,TMIN,22
USC00200032,4/4/2005,TMIN,0
USW00094889,7/10/2015,TMAX,267
USC00205563,4/21/2007,TMAX,194
USC00208972,10/6/2009,TMIN,44
